City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
594,Bambanglipuro,ID,-7.95,110.2833,81.93,70,88,12.44,2022-07-31 06:16:11
595,Axim,GH,4.8699,-2.2405,73.98,82,100,8.25,2022-07-31 06:16:12
596,Camacha,PT,33.0833,-16.3333,67.42,73,40,6.91,2022-07-31 06:16:12
597,Khorixas,NA,-20.3667,14.9667,49.23,45,1,2.86,2022-07-31 06:16:13
598,Show Low,US,34.2542,-110.0298,61.14,92,0,0.0,2022-07-31 06:16:13
599,Tabivere,EE,58.5542,26.5956,63.05,65,2,2.82,2022-07-31 06:17:14
600,Chara,RU,56.9064,118.2631,76.68,42,77,13.87,2022-07-31 06:17:14
601,Karratha,AU,-20.7377,116.8463,80.31,25,6,16.8,2022-07-31 06:17:15
602,Wangou,CN,42.0623,126.9127,77.27,86,100,2.48,2022-07-31 06:17:16
603,Danane,CI,7.2596,-8.155,68.16,96,92,2.44,2022-07-31 06:17:16
604,Matay,EG,28.419,30.7792,84.11,32,19,9.31,2022-07-31 06:17:17
605,Aras,ES,42.5617,-2.356,63.03,82,0,5.75,2022-07-31 06:17:17
606,Khani,GE,41.9563,42.9566,67.57,60,34,3.87,2022-07-31 06:17:18
607,Mogadishu,SO,2.0371,45.3438,77.7,72,69,16.2,2022-07-31 06:17:18
608,San Jeronimo,PE,-11.9472,-75.2829,46.06,80,1,1.74,2022-07-31 06:17:19
609,Kamphaeng Phet,TH,16.25,99.5,92.59,54,100,3.51,2022-07-31 06:17:19
610,Pombas,CV,17.1503,-25.0201,73.18,78,99,6.53,2022-07-31 06:17:20
611,Mehamn,NO,71.0357,27.8492,51.75,100,100,4.61,2022-07-31 06:17:20
612,Kozyatyn,UA,49.7143,28.8339,73.33,40,100,14.43,2022-07-31 06:17:21
613,Preobrazheniye,RU,42.9019,133.9064,77.54,79,100,6.11,2022-07-31 06:17:22
614,Paso De Carrasco,UY,-34.8603,-56.0522,51.94,87,0,0.0,2022-07-31 06:17:22
615,Tougan,BF,13.0667,-3.0667,75.88,78,70,6.55,2022-07-31 06:17:23
616,Canon City,US,38.441,-105.2424,71.76,66,0,4.61,2022-07-31 06:17:23
617,Sorland,NO,67.667,12.6934,60.66,83,47,9.82,2022-07-31 06:17:24
618,Kutum,SD,14.2,24.6667,71.1,72,100,10.78,2022-07-31 06:17:24
619,Bobo Dioulasso,BF,11.1771,-4.2979,73.85,100,0,2.3,2022-07-31 06:17:25
620,Wuwei,CN,37.9281,102.6414,92.32,23,26,7.99,2022-07-31 06:17:25
621,Wewak,PG,-3.5534,143.6268,84.06,71,87,9.75,2022-07-31 06:17:26
622,Lamont,US,35.2597,-118.9143,90.14,41,71,2.3,2022-07-31 06:17:26
623,Kargasok,RU,59.0556,80.8572,70.63,74,93,12.33,2022-07-31 06:17:27
624,Benghazi,LY,32.1167,20.0667,81.36,70,0,10.04,2022-07-31 06:17:27
625,Maun,BW,-19.9833,23.4167,56.5,28,3,5.97,2022-07-31 06:17:28
626,Killybegs,IE,54.6333,-8.45,56.19,80,97,11.32,2022-07-31 06:17:28
627,Singkang,MY,2.1006,102.7994,84.33,79,68,5.32,2022-07-31 06:17:28
628,Moundsville,US,39.9203,-80.7431,67.95,93,78,1.77,2022-07-31 06:17:29
629,Le Vauclin,MQ,14.5452,-60.8388,82.45,83,100,16.11,2022-07-31 06:17:29
630,Vysokogornyy,RU,50.1167,139.15,72.55,70,90,3.65,2022-07-31 06:17:30
631,Avera,US,33.194,-82.5271,75.54,86,76,4.27,2022-07-31 06:17:30
632,Syamzha,RU,60.0158,41.0614,64.4,64,10,5.35,2022-07-31 06:17:31
633,Meulaboh,ID,4.1363,96.1285,85.8,63,99,5.48,2022-07-31 06:17:32
634,Port-Gentil,GA,-0.7193,8.7815,75.16,88,75,11.5,2022-07-31 06:14:20
635,Pisco,PE,-13.7,-76.2167,57.25,82,0,2.3,2022-07-31 06:17:33
636,Guanica,PR,17.9716,-66.908,83.05,84,9,7.85,2022-07-31 06:17:34
637,Majene,ID,-3.5403,118.9707,81.77,77,99,9.01,2022-07-31 06:17:35
638,Foundiougne,SN,14.1333,-16.4667,78.17,82,100,7.0,2022-07-31 06:17:35
639,Prachuap Khiri Khan,TH,12.2167,99.75,91.58,55,97,9.95,2022-07-31 06:17:36
640,Ures,MX,29.4333,-110.4,77.23,79,80,1.77,2022-07-31 06:17:36
641,Saint-Pierre,RE,-21.3393,55.4781,76.68,56,0,5.75,2022-07-31 06:17:37
642,Villa Carlos Paz,AR,-31.4241,-64.4978,43.88,41,2,3.69,2022-07-31 06:14:52
643,Ust-Shonosha,RU,61.1531,41.343,65.88,62,24,4.09,2022-07-31 06:17:39
644,Buala,SB,-8.145,159.5921,84.36,68,55,7.02,2022-07-31 06:17:39
645,Pemangkat,ID,1.1667,108.9667,79.34,79,100,7.61,2022-07-31 06:17:40
646,Holme,DK,56.1138,10.1725,63.97,91,49,5.03,2022-07-31 06:18:41
647,Narasannapeta,IN,18.4167,84.05,89.96,63,100,9.62,2022-07-31 06:18:41
648,Pimentel,PE,-6.8367,-79.9342,62.19,84,90,9.89,2022-07-31 06:18:42
649,Shimanovsk,RU,52.0,127.7,85.8,42,100,11.34,2022-07-31 06:18:42
650,Haverfordwest,GB,51.8017,-4.9691,63.99,97,100,1.99,2022-07-31 06:18:43
651,Vadso,NO,70.0744,29.7487,54.48,95,100,11.65,2022-07-31 06:18:44
652,Wolow,PL,51.3366,16.6443,65.08,94,100,9.6,2022-07-31 06:18:44
653,Lujan,AR,-34.5703,-59.105,52.02,83,90,6.26,2022-07-31 06:18:45
654,Shaygino,RU,57.7675,46.8618,68.68,61,71,7.99,2022-07-31 06:18:46
655,Laguna Beach,US,33.5423,-117.7831,75.6,87,40,5.75,2022-07-31 06:18:21
656,Damghan,IR,36.1683,54.348,81.43,28,0,3.78,2022-07-31 06:18:47
657,Portland,US,45.5234,-122.6762,84.15,53,0,4.61,2022-07-31 06:16:02
658,Qaqortoq,GL,60.7167,-46.0333,42.42,94,31,3.2,2022-07-31 06:18:48
659,Tolcsva,HU,48.2833,21.45,67.48,86,78,5.08,2022-07-31 06:18:49
660,Chingirlau,KZ,51.095,54.0814,74.57,49,100,4.76,2022-07-31 06:18:50
661,Victoria Point,AU,-27.5833,153.3,66.15,67,97,1.01,2022-07-31 06:18:50
662,Aberdeen,GB,57.1437,-2.0981,55.49,94,100,4.61,2022-07-31 06:16:53
663,Umm Kaddadah,SD,13.6017,26.6876,83.86,56,68,11.07,2022-07-31 06:18:51
664,Shenjiamen,CN,29.9576,122.298,86.11,72,50,10.67,2022-07-31 06:18:52
665,Tecolutla,MX,20.4833,-97.0167,76.48,85,38,4.94,2022-07-31 06:18:52
666,Mayo,US,38.8876,-76.5119,75.94,83,0,3.44,2022-07-31 06:18:53
667,Diu,IN,20.7141,70.9822,85.23,68,74,14.7,2022-07-31 06:17:51
668,Kupang,ID,-10.1667,123.5833,84.67,58,75,10.71,2022-07-31 06:15:37
669,Namie,JP,37.4833,141.0,99.72,63,6,1.01,2022-07-31 06:18:54
670,Olinda,BR,-8.0089,-34.8553,73.13,94,75,4.61,2022-07-31 06:17:57
671,Ladario,BR,-19.0047,-57.6017,62.29,54,0,2.44,2022-07-31 06:18:55
672,Antalaha,MG,-14.9003,50.2788,71.65,81,54,6.96,2022-07-31 06:18:56
673,Morondava,MG,-20.2833,44.2833,73.92,67,35,3.78,2022-07-31 06:18:57
674,Gafanha Da Encarnacao,PT,40.6181,-8.733,65.01,81,0,2.84,2022-07-31 06:18:58
675,Dengzhou,CN,37.8086,120.7508,80.55,84,65,14.36,2022-07-31 06:18:58
676,Khor,RU,47.8861,134.9464,85.06,61,83,1.45,2022-07-31 06:18:59
677,Conde,BR,-7.2597,-34.9075,72.86,100,75,4.61,2022-07-31 06:19:00
678,Anadyr,RU,64.75,177.4833,57.7,58,0,8.95,2022-07-31 06:19:00
679,Tanout,NE,14.9709,8.8879,77.79,63,100,11.65,2022-07-31 06:19:01
680,Segou,ML,13.4317,-6.2157,75.25,83,79,5.35,2022-07-31 06:19:01
681,Tutin,RS,42.9903,20.3314,61.39,92,45,3.06,2022-07-31 06:19:02
682,Aklavik,CA,68.2191,-135.0107,48.83,78,82,4.65,2022-07-31 06:19:02
683,Goderich,CA,43.7501,-81.7165,66.9,82,4,13.53,2022-07-31 06:15:05
684,Ustka,PL,54.5805,16.8619,61.65,71,100,6.35,2022-07-31 06:19:04
685,Puerto Baquerizo Moreno,EC,-0.9,-89.6,69.66,85,60,9.46,2022-07-31 06:19:04
686,Adrar,MR,20.5022,-10.0711,84.49,52,7,9.35,2022-07-31 06:19:05
687,Tuatapere,NZ,-46.1333,167.6833,42.31,88,61,7.31,2022-07-31 06:19:06
688,Ambovombe,MG,-25.1667,46.0833,73.2,60,26,3.29,2022-07-31 06:20:06
689,Stornoway,GB,58.2093,-6.3865,52.03,93,40,3.44,2022-07-31 06:17:24
690,Wagar,SD,16.1525,36.2032,83.23,60,10,19.8,2022-07-31 06:20:07
691,Ramona,US,33.0417,-116.8681,74.86,78,20,3.44,2022-07-31 06:20:08
